State,seat_number,pollster_rating_name,start_date,end_date,sample_size,population,partisan,cycle,election_date,stage,ranked_choice_reallocated,party,candidate_name,pct
AK,1,Siena College/The New York Times Upshot,10/9/2020,10/14/2020,423,lv,,2020,11/3/2020,general,FALSE,DEM,Alyse S. Galvin,41
AK,1,Siena College/The New York Times Upshot,10/9/2020,10/14/2020,423,lv,,2020,11/3/2020,general,FALSE,REP,Don Young,49
AR,2,Hendrix College,10/11/2020,10/13/2020,644,lv,,2020,11/3/2020,general,FALSE,DEM,Joyce Ann Elliott,45.5
AR,2,Hendrix College,10/11/2020,10/13/2020,644,lv,,2020,11/3/2020,general,FALSE,REP,French Hill,46
CA,50,Strategies 360,10/10/2020,10/13/2020,401,lv,D,2020,11/3/2020,general,FALSE,DEM,Ammar Campa-Najjar,42
CA,50,Strategies 360,10/10/2020,10/13/2020,401,lv,D,2020,11/3/2020,general,FALSE,REP,Darrell Issa,42
FL,27,Bendixen & Amandi International,10/9/2020,10/13/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Donna E. Shalala,50
FL,27,Bendixen & Amandi International,10/9/2020,10/13/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,María Elvira Salazar,43
TX,21,WPA Intelligence (WPAi),10/11/2020,10/12/2020,412,lv,R,2020,11/3/2020,general,FALSE,DEM,Wendy R. Davis,42
TX,21,WPA Intelligence (WPAi),10/11/2020,10/12/2020,412,lv,R,2020,11/3/2020,general,FALSE,REP,Chip Roy,47
VA,10,Garin-Hart-Yang Research Group,10/10/2020,10/12/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Jennifer T. Wexton,58
VA,10,Garin-Hart-Yang Research Group,10/10/2020,10/12/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Aliscia Andrews,36
IL,17,Tarrance Group,10/10/2020,10/12/2020,418,lv,R,2020,11/3/2020,general,FALSE,DEM,Cheri Bustos,49
IL,17,Tarrance Group,10/10/2020,10/12/2020,418,lv,R,2020,11/3/2020,general,FALSE,REP,Esther Joy King,44
NH,1,University of New Hampshire,10/9/2020,10/12/2020,477,lv,,2020,11/3/2020,general,FALSE,DEM,Chris Pappas,53
NH,1,University of New Hampshire,10/9/2020,10/12/2020,477,lv,,2020,11/3/2020,general,FALSE,REP,Matt Mowers,43
NH,1,University of New Hampshire,10/9/2020,10/12/2020,477,lv,,2020,11/3/2020,general,FALSE,LIB,Zachary Dumont,1
NH,2,University of New Hampshire,10/9/2020,10/12/2020,410,lv,,2020,11/3/2020,general,FALSE,DEM,Ann McLane Kuster,49
NH,2,University of New Hampshire,10/9/2020,10/12/2020,410,lv,,2020,11/3/2020,general,FALSE,REP,Steven Negron,45
NH,2,University of New Hampshire,10/9/2020,10/12/2020,410,lv,,2020,11/3/2020,general,FALSE,LIB,Andrew Olding,2
CA,49,SurveyUSA,10/8/2020,10/12/2020,514,lv,,2020,11/3/2020,general,FALSE,DEM,Mike Levin,56
CA,49,SurveyUSA,10/8/2020,10/12/2020,514,lv,,2020,11/3/2020,general,FALSE,REP,Brian Maryott,36
TX,10,GBAO,10/8/2020,10/11/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Mike Siegel,45
TX,10,GBAO,10/8/2020,10/11/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Michael McCaul,47
TX,22,GBAO,10/8/2020,10/11/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Sri Kulkarni,48
TX,22,GBAO,10/8/2020,10/11/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,Troy E. Nehls,43
TX,22,GBAO,10/8/2020,10/11/2020,500,lv,D,2020,11/3/2020,general,FALSE,LIB,Joseph Leblanc,4
NY,18,Global Strategy Group,10/6/2020,10/11/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Sean Patrick Maloney,53
NY,18,Global Strategy Group,10/6/2020,10/11/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Chele Farley,35
NY,18,Global Strategy Group,10/6/2020,10/11/2020,400,lv,D,2020,11/3/2020,general,FALSE,LIB,Scott Smith,5
PA,7,DeSales University,10/3/2020,10/10/2020,466,lv,,2020,11/3/2020,general,FALSE,DEM,Susan Wild,54
PA,7,DeSales University,10/3/2020,10/10/2020,466,lv,,2020,11/3/2020,general,FALSE,REP,Lisa Scheller,36
FL,18,Clearview Research,10/7/2020,10/9/2020,301,lv,D,2020,11/3/2020,general,FALSE,DEM,Pamela Michele Keith,45
FL,18,Clearview Research,10/7/2020,10/9/2020,301,lv,D,2020,11/3/2020,general,FALSE,REP,Brian Mast,43
FL,18,Clearview Research,10/7/2020,10/9/2020,301,lv,D,2020,11/3/2020,general,FALSE,IND,K. W. Miller,4
MI,3,DCCC Targeting and Analytics Department,10/7/2020,10/9/2020,449,lv,D,2020,11/3/2020,general,FALSE,DEM,Hillary Scholten,47
MI,3,DCCC Targeting and Analytics Department,10/7/2020,10/9/2020,449,lv,D,2020,11/3/2020,general,FALSE,REP,Peter Meijer,42
FL,16,Data Targeting,10/6/2020,10/8/2020,403,lv,R,2020,11/3/2020,general,FALSE,DEM,Margaret Good,37
FL,16,Data Targeting,10/6/2020,10/8/2020,403,lv,R,2020,11/3/2020,general,FALSE,REP,Vern Buchanan,52
IA,4,American Viewpoint,10/6/2020,10/8/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,J.D. Scholten,31
IA,4,American Viewpoint,10/6/2020,10/8/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Randy Feenstra,54
FL,16,Change Research,10/5/2020,10/8/2020,527,lv,D,2020,11/3/2020,general,FALSE,DEM,Margaret Good,45
FL,16,Change Research,10/5/2020,10/8/2020,527,lv,D,2020,11/3/2020,general,FALSE,REP,Vern Buchanan,48
NY,1,GQR Research (GQRR),10/5/2020,10/8/2020,402,lv,D,2020,11/3/2020,general,FALSE,DEM,Nancy Goroff,48
NY,1,GQR Research (GQRR),10/5/2020,10/8/2020,402,lv,D,2020,11/3/2020,general,FALSE,REP,Lee M. Zeldin,49
VA,5,Global Strategy Group,10/4/2020,10/8/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Bryant Cameron Webb,47
VA,5,Global Strategy Group,10/4/2020,10/8/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,"Robert G. ""Bob"" Good",45
PA,1,Public Policy Polling,10/6/2020,10/7/2020,569,v,D,2020,11/3/2020,general,FALSE,DEM,Christina M. Finello,47
PA,1,Public Policy Polling,10/6/2020,10/7/2020,569,v,D,2020,11/3/2020,general,FALSE,REP,Brian Fitzpatrick,46
SC,1,GQR Research (GQRR),10/5/2020,10/7/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Joe Cunningham,55
SC,1,GQR Research (GQRR),10/5/2020,10/7/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Nancy Mace,42
MI,3,National Research Inc.,10/5/2020,10/7/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Hillary Scholten,43
MI,3,National Research Inc.,10/5/2020,10/7/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Peter Meijer,50
NC,8,DCCC Targeting and Analytics Department,10/5/2020,10/6/2020,433,lv,D,2020,11/3/2020,general,FALSE,DEM,Patricia Timmons-Goodson,45
NC,8,DCCC Targeting and Analytics Department,10/5/2020,10/6/2020,433,lv,D,2020,11/3/2020,general,FALSE,REP,Richard Hudson,42
IL,17,Public Opinion Strategies,10/4/2020,10/6/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Cheri Bustos,48
IL,17,Public Opinion Strategies,10/4/2020,10/6/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Esther Joy King,42
CA,25,Breakthrough Campaigns,10/3/2020,10/6/2020,644,lv,D,2020,11/3/2020,general,FALSE,DEM,Christy Smith,49
CA,25,Breakthrough Campaigns,10/3/2020,10/6/2020,644,lv,D,2020,11/3/2020,general,FALSE,REP,Mike Garcia,47
ME,1,Pan Atlantic Research,10/2/2020,10/6/2020,300,lv,,2020,11/3/2020,general,FALSE,DEM,Chellie M. Pingree,54.5
ME,1,Pan Atlantic Research,10/2/2020,10/6/2020,300,lv,,2020,11/3/2020,general,FALSE,REP,Jay T. Allen,34.8
ME,2,Pan Atlantic Research,10/2/2020,10/6/2020,300,lv,,2020,11/3/2020,general,FALSE,DEM,Jared Forrest Golden,60.4
ME,2,Pan Atlantic Research,10/2/2020,10/6/2020,300,lv,,2020,11/3/2020,general,FALSE,REP,Dale John Crafts,32.7
IL,13,Tulchin Research,10/1/2020,10/6/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Betsy Dirksen Londrigan,48
IL,13,Tulchin Research,10/1/2020,10/6/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Rodney Davis,43
PR,1,Gaither International,9/1/2020,10/6/2020,2041,a,,2020,11/3/2020,general,FALSE,NPP,Jenniffer González,44
PR,1,Gaither International,9/1/2020,10/6/2020,2041,a,,2020,11/3/2020,general,FALSE,PPD,Aníbal Acevedo-Vilá,16
PR,1,Gaither International,9/1/2020,10/6/2020,2041,a,,2020,11/3/2020,general,FALSE,PRI,Luis Roberto Piñero,3
PR,1,Gaither International,9/1/2020,10/6/2020,2041,a,,2020,11/3/2020,general,FALSE,IND,Zayira Jordán Conde,5
PR,1,Gaither International,9/1/2020,10/6/2020,2041,a,,2020,11/3/2020,general,FALSE,IND,Ada Norah Henríquez,3
TX,23,Public Opinion Strategies,10/3/2020,10/5/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Gina Ortiz Jones,42
TX,23,Public Opinion Strategies,10/3/2020,10/5/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Tony Gonzales,41
PR,1,Beacon Research,10/1/2020,10/5/2020,1200,lv,,2020,11/3/2020,general,FALSE,NPP,Jenniffer González,47
PR,1,Beacon Research,10/1/2020,10/5/2020,1200,lv,,2020,11/3/2020,general,FALSE,PPD,Aníbal Acevedo-Vilá,22
PR,1,Beacon Research,10/1/2020,10/5/2020,1200,lv,,2020,11/3/2020,general,FALSE,IND,Zayira Jordán Conde,7
PR,1,Beacon Research,10/1/2020,10/5/2020,1200,lv,,2020,11/3/2020,general,FALSE,IND,Ada Norah Henríquez,2
FL,4,University of North Florida,10/1/2020,10/4/2020,863,lv,,2020,11/3/2020,general,FALSE,DEM,Donna Deegan,38
FL,4,University of North Florida,10/1/2020,10/4/2020,863,lv,,2020,11/3/2020,general,FALSE,REP,John Rutherford,57
PA,1,Global Strategy Group,10/1/2020,10/4/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Christina M. Finello,45
PA,1,Global Strategy Group,10/1/2020,10/4/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Brian Fitzpatrick,47
NH,1,Saint Anselm College,10/1/2020,10/4/2020,595,lv,,2020,11/3/2020,general,FALSE,DEM,Chris Pappas,49
NH,1,Saint Anselm College,10/1/2020,10/4/2020,595,lv,,2020,11/3/2020,general,FALSE,REP,Matt Mowers,41
NH,1,Saint Anselm College,10/1/2020,10/4/2020,595,lv,,2020,11/3/2020,general,FALSE,LIB,Zachary Dumont,2
NH,2,Saint Anselm College,10/1/2020,10/4/2020,552,lv,,2020,11/3/2020,general,FALSE,DEM,Ann McLane Kuster,52
NH,2,Saint Anselm College,10/1/2020,10/4/2020,552,lv,,2020,11/3/2020,general,FALSE,REP,Steven Negron,38
NH,2,Saint Anselm College,10/1/2020,10/4/2020,552,lv,,2020,11/3/2020,general,FALSE,LIB,Andrew Olding,4
NE,2,FM3 Research,10/1/2020,10/4/2020,450,lv,D,2020,11/3/2020,general,FALSE,DEM,Kara Eastman,47
NE,2,FM3 Research,10/1/2020,10/4/2020,450,lv,D,2020,11/3/2020,general,FALSE,REP,Don Bacon,45
NE,2,FM3 Research,10/1/2020,10/4/2020,450,lv,D,2020,11/3/2020,general,FALSE,LIB,Tyler Schaeffer,6
CA,1,Lake Research Partners,10/1/2020,10/4/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Audrey Denney,45
CA,1,Lake Research Partners,10/1/2020,10/4/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Doug LaMalfa,49
FL,15,DCCC Targeting and Analytics Department,9/30/2020,10/4/2020,390,lv,D,2020,11/3/2020,general,FALSE,DEM,Alan M. Cohn,39
FL,15,DCCC Targeting and Analytics Department,9/30/2020,10/4/2020,390,lv,D,2020,11/3/2020,general,FALSE,REP,Scott Franklin,42
NY,22,Siena College,9/27/2020,10/4/2020,383,lv,,2020,11/3/2020,general,FALSE,DEM,Anthony J. Brindisi,48
NY,22,Siena College,9/27/2020,10/4/2020,383,lv,,2020,11/3/2020,general,FALSE,REP,Claudia Tenney,39
NY,22,Siena College,9/27/2020,10/4/2020,383,lv,,2020,11/3/2020,general,FALSE,LIB,Keith Price,4
ME,1,Critical Insights,9/25/2020,10/4/2020,243,rv,,2020,11/3/2020,general,FALSE,DEM,Chellie M. Pingree,56
ME,1,Critical Insights,9/25/2020,10/4/2020,243,rv,,2020,11/3/2020,general,FALSE,REP,Jay T. Allen,23
ME,2,Critical Insights,9/25/2020,10/4/2020,248,rv,,2020,11/3/2020,general,FALSE,DEM,Jared Forrest Golden,51
ME,2,Critical Insights,9/25/2020,10/4/2020,248,rv,,2020,11/3/2020,general,FALSE,REP,Dale John Crafts,33
ME,1,Critical Insights,9/25/2020,10/4/2020,232,lv,,2020,11/3/2020,general,FALSE,DEM,Chellie M. Pingree,58
ME,1,Critical Insights,9/25/2020,10/4/2020,232,lv,,2020,11/3/2020,general,FALSE,REP,Jay T. Allen,24
ME,2,Critical Insights,9/25/2020,10/4/2020,234,lv,,2020,11/3/2020,general,FALSE,DEM,Jared Forrest Golden,52
ME,2,Critical Insights,9/25/2020,10/4/2020,234,lv,,2020,11/3/2020,general,FALSE,REP,Dale John Crafts,34
AK,1,Alaska Survey Research,9/25/2020,10/4/2020,676,lv,,2020,11/3/2020,general,FALSE,DEM,Alyse S. Galvin,48
AK,1,Alaska Survey Research,9/25/2020,10/4/2020,676,lv,,2020,11/3/2020,general,FALSE,REP,Don Young,46
FL,21,St. Pete Polls,10/2/2020,10/2/2020,1015,lv,,2020,11/3/2020,general,FALSE,DEM,Lois Frankel,61
FL,21,St. Pete Polls,10/2/2020,10/2/2020,1015,lv,,2020,11/3/2020,general,FALSE,REP,Laura Loomer,33
FL,21,St. Pete Polls,10/2/2020,10/2/2020,1015,lv,,2020,11/3/2020,general,FALSE,NPA,Charleston Malkemus,2
NC,9,LOC Wick,9/30/2020,10/2/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Cynthia Lee Wallace,33.53
NC,9,LOC Wick,9/30/2020,10/2/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Dan Bishop,29.78
PA,10,GBAO,9/29/2020,10/2/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Eugene A. DePasquale,51
PA,10,GBAO,9/29/2020,10/2/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,Scott Perry,45
MT,1,Montana State University,9/14/2020,10/2/2020,1615,lv,,2020,11/3/2020,general,FALSE,DEM,Kathleen Williams,46
MT,1,Montana State University,9/14/2020,10/2/2020,1615,lv,,2020,11/3/2020,general,FALSE,REP,Matt Rosendale,48
FL,16,Data Targeting,9/29/2020,10/1/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Margaret Good,37
FL,16,Data Targeting,9/29/2020,10/1/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Vern Buchanan,53
CA,22,Strategies 360,9/29/2020,10/1/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Phil Arballo,46
CA,22,Strategies 360,9/29/2020,10/1/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Devin Nunes,51
VA,5,Global Strategy Group,9/27/2020,10/1/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Bryant Cameron Webb,45
VA,5,Global Strategy Group,9/27/2020,10/1/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,"Robert G. ""Bob"" Good",42
NJ,2,Monmouth University,9/26/2020,10/1/2020,588,rv,,2020,11/3/2020,general,FALSE,DEM,Amy Kennedy,49
NJ,2,Monmouth University,9/26/2020,10/1/2020,588,rv,,2020,11/3/2020,general,FALSE,REP,Jeff Van Drew,44
NJ,2,Monmouth University,9/26/2020,10/1/2020,588,lv,,2020,11/3/2020,general,FALSE,DEM,Amy Kennedy,50
NJ,2,Monmouth University,9/26/2020,10/1/2020,588,lv,,2020,11/3/2020,general,FALSE,REP,Jeff Van Drew,44
NJ,2,Monmouth University,9/26/2020,10/1/2020,588,lv,,2020,11/3/2020,general,FALSE,DEM,Amy Kennedy,51
NJ,2,Monmouth University,9/26/2020,10/1/2020,588,lv,,2020,11/3/2020,general,FALSE,REP,Jeff Van Drew,44
KS,1,VCreek/AMG,9/29/2020,9/30/2020,761,lv,,2020,11/3/2020,general,FALSE,DEM,Kali Barnett,25
KS,1,VCreek/AMG,9/29/2020,9/30/2020,761,lv,,2020,11/3/2020,general,FALSE,REP,Tracey Mann,56
KS,3,VCreek/AMG,9/29/2020,9/30/2020,712,lv,,2020,11/3/2020,general,FALSE,DEM,Sharice Davids,56
KS,3,VCreek/AMG,9/29/2020,9/30/2020,712,lv,,2020,11/3/2020,general,FALSE,REP,Amanda L. Adkins,36
KS,4,VCreek/AMG,9/29/2020,9/30/2020,842,lv,,2020,11/3/2020,general,FALSE,DEM,Laura Lombard,37
KS,4,VCreek/AMG,9/29/2020,9/30/2020,842,lv,,2020,11/3/2020,general,FALSE,REP,Ron Estes,51
KS,2,VCreek/AMG,9/29/2020,9/30/2020,739,lv,,2020,11/3/2020,general,FALSE,DEM,Michelle De La Isla,36
KS,2,VCreek/AMG,9/29/2020,9/30/2020,739,lv,,2020,11/3/2020,general,FALSE,REP,Jake LaTurner,47
OK,5,Cole Hargrave Snodgrass & Associates,9/25/2020,9/30/2020,500,lv,,2020,11/3/2020,general,FALSE,DEM,Kendra Horn,45
OK,5,Cole Hargrave Snodgrass & Associates,9/25/2020,9/30/2020,500,lv,,2020,11/3/2020,general,FALSE,REP,Stephanie Bice,49
NY,23,Public Policy Polling,9/28/2020,9/29/2020,1228,v,D,2020,11/3/2020,general,FALSE,DEM,Tracy Mitrano,40
NY,23,Public Policy Polling,9/28/2020,9/29/2020,1228,v,D,2020,11/3/2020,general,FALSE,REP,Thomas Reed,47
NY,24,Siena College,9/27/2020,9/29/2020,414,lv,,2020,11/3/2020,general,FALSE,DEM,Dana Balter,42
NY,24,Siena College,9/27/2020,9/29/2020,414,lv,,2020,11/3/2020,general,FALSE,REP,John Katko,40
NY,24,Siena College,9/27/2020,9/29/2020,414,lv,,2020,11/3/2020,general,FALSE,OTH,Steve Williams,6
NY,24,Siena College,9/27/2020,9/29/2020,414,lv,,2020,11/3/2020,general,FALSE,DEM,Dana Balter,45
NY,24,Siena College,9/27/2020,9/29/2020,414,lv,,2020,11/3/2020,general,FALSE,REP,John Katko,42
AR,2,ALG Research,9/27/2020,9/29/2020,511,lv,D,2020,11/3/2020,general,FALSE,DEM,Joyce Ann Elliott,48
AR,2,ALG Research,9/27/2020,9/29/2020,511,lv,D,2020,11/3/2020,general,FALSE,REP,French Hill,48
NM,2,Tarrance Group,9/26/2020,9/29/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Xochitl Torres Small,47
NM,2,Tarrance Group,9/26/2020,9/29/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Yvette Herrell,48
OH,10,Garin-Hart-Yang Research Group,9/26/2020,9/29/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Desiree Tims,42
OH,10,Garin-Hart-Yang Research Group,9/26/2020,9/29/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Mike Turner,49
NC,8,brilliant corners Research & Strategies,9/28/2020,9/28/2020,614,lv,D,2020,11/3/2020,general,FALSE,DEM,Patricia Timmons-Goodson,42
NC,8,brilliant corners Research & Strategies,9/28/2020,9/28/2020,614,lv,D,2020,11/3/2020,general,FALSE,REP,Richard Hudson,44
IA,1,Basswood Research,9/26/2020,9/28/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Abby Finkenauer,45
IA,1,Basswood Research,9/26/2020,9/28/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Ashley Hinson,45
NH,1,University of New Hampshire,9/24/2020,9/28/2020,504,lv,,2020,11/3/2020,general,FALSE,DEM,Chris Pappas,56
NH,1,University of New Hampshire,9/24/2020,9/28/2020,504,lv,,2020,11/3/2020,general,FALSE,REP,Matt Mowers,38
NH,1,University of New Hampshire,9/24/2020,9/28/2020,504,lv,,2020,11/3/2020,general,FALSE,LIB,Zachary Dumont,2
NH,2,University of New Hampshire,9/24/2020,9/28/2020,463,lv,,2020,11/3/2020,general,FALSE,DEM,Ann McLane Kuster,48
NH,2,University of New Hampshire,9/24/2020,9/28/2020,463,lv,,2020,11/3/2020,general,FALSE,REP,Steven Negron,42
NH,2,University of New Hampshire,9/24/2020,9/28/2020,463,lv,,2020,11/3/2020,general,FALSE,LIB,Andrew Olding,5
NE,2,Siena College/The New York Times Upshot,9/25/2020,9/27/2020,420,lv,,2020,11/3/2020,general,FALSE,DEM,Kara Eastman,43
NE,2,Siena College/The New York Times Upshot,9/25/2020,9/27/2020,420,lv,,2020,11/3/2020,general,FALSE,REP,Don Bacon,45
NE,2,Siena College/The New York Times Upshot,9/25/2020,9/27/2020,420,lv,,2020,11/3/2020,general,FALSE,LIB,Tyler Schaeffer,3
FL,16,Global Strategy Group,9/24/2020,9/27/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Margaret Good,43
FL,16,Global Strategy Group,9/24/2020,9/27/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,Vern Buchanan,49
TX,22,GBAO,9/24/2020,9/27/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Sri Kulkarni,47
TX,22,GBAO,9/24/2020,9/27/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,Troy E. Nehls,44
TX,22,GBAO,9/24/2020,9/27/2020,500,lv,D,2020,11/3/2020,general,FALSE,LIB,Joseph Leblanc,3
AZ,6,OH Predictive Insights,9/23/2020,9/27/2020,531,lv,,2020,11/3/2020,general,FALSE,DEM,Hiral Tipirneni,46
AZ,6,OH Predictive Insights,9/23/2020,9/27/2020,531,lv,,2020,11/3/2020,general,FALSE,REP,David Schweikert,49
DE,1,University of Delaware,9/21/2020,9/27/2020,847,lv,,2020,11/3/2020,general,FALSE,DEM,Lisa Blunt Rochester,51
DE,1,University of Delaware,9/21/2020,9/27/2020,847,lv,,2020,11/3/2020,general,FALSE,REP,Lee Murphy,29
DE,1,University of Delaware,9/21/2020,9/27/2020,847,lv,,2020,11/3/2020,general,FALSE,LIB,David Rogers,3
DE,1,University of Delaware,9/21/2020,9/27/2020,847,lv,,2020,11/3/2020,general,FALSE,IND,Catherine Stonestreet Purcell,5
WA,3,GQR Research (GQRR),9/24/2020,9/26/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Carolyn Long,47
WA,3,GQR Research (GQRR),9/24/2020,9/26/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Jaime Herrera Beutler,49
AZ,6,GQR Research (GQRR),9/23/2020,9/26/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Hiral Tipirneni,49
AZ,6,GQR Research (GQRR),9/23/2020,9/26/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,David Schweikert,45
PA,10,Victoria Research & Consulting,9/22/2020,9/24/2020,401,lv,D,2020,11/3/2020,general,FALSE,DEM,Eugene A. DePasquale,50
PA,10,Victoria Research & Consulting,9/22/2020,9/24/2020,401,lv,D,2020,11/3/2020,general,FALSE,REP,Scott Perry,43
NC,11,Hamilton Campaigns,9/22/2020,9/24/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Morris Durham Davis,46
NC,11,Hamilton Campaigns,9/22/2020,9/24/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,David Madison Cawthorn,42
PA,7,Muhlenberg College,9/21/2020,9/24/2020,414,lv,,2020,11/3/2020,general,FALSE,DEM,Susan Wild,52
PA,7,Muhlenberg College,9/21/2020,9/24/2020,414,lv,,2020,11/3/2020,general,FALSE,REP,Lisa Scheller,39
TX,10,GBAO,9/21/2020,9/24/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Mike Siegel,43
TX,10,GBAO,9/21/2020,9/24/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Michael McCaul,45
TX,10,GBAO,9/21/2020,9/24/2020,400,lv,D,2020,11/3/2020,general,FALSE,LIB,Roy Eriksen,6
AZ,6,Public Policy Polling,9/22/2020,9/23/2020,527,v,D,2020,11/3/2020,general,FALSE,DEM,Hiral Tipirneni,43
AZ,6,Public Policy Polling,9/22/2020,9/23/2020,527,v,D,2020,11/3/2020,general,FALSE,REP,David Schweikert,45
CA,25,"Normington, Petts & Associates",9/21/2020,9/23/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Christy Smith,51
CA,25,"Normington, Petts & Associates",9/21/2020,9/23/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Mike Garcia,45
PR,1,El Nuevo Día/The Research Office,9/19/2020,9/23/2020,1000,rv,,2020,11/3/2020,general,FALSE,PPD,Aníbal Acevedo-Vilá,33
PR,1,El Nuevo Día/The Research Office,9/19/2020,9/23/2020,1000,rv,,2020,11/3/2020,general,FALSE,NPP,Jenniffer González,43
PR,1,El Nuevo Día/The Research Office,9/19/2020,9/23/2020,1000,rv,,2020,11/3/2020,general,FALSE,PRI,Luis Roberto Piñero,6
PR,1,El Nuevo Día/The Research Office,9/19/2020,9/23/2020,1000,rv,,2020,11/3/2020,general,FALSE,IND,Zayira Jordán Conde,11
PR,1,El Nuevo Día/The Research Office,9/19/2020,9/23/2020,1000,rv,,2020,11/3/2020,general,FALSE,IND,Ada Norah Henríquez,1
ME,2,Colby College,9/17/2020,9/23/2020,275,lv,,2020,11/3/2020,general,FALSE,DEM,Jared Forrest Golden,56
ME,2,Colby College,9/17/2020,9/23/2020,275,lv,,2020,11/3/2020,general,FALSE,REP,Dale John Crafts,33
CA,53,SurveyUSA,9/18/2020,9/21/2020,534,lv,,2020,11/3/2020,general,FALSE,DEM,Sara Jacobs,38
CA,53,SurveyUSA,9/18/2020,9/21/2020,534,lv,,2020,11/3/2020,general,FALSE,DEM,Georgette Gómez,24
MI,3,We Ask America,9/19/2020,9/20/2020,400,lv,,2020,11/3/2020,general,FALSE,DEM,Hillary Scholten,41
MI,3,We Ask America,9/19/2020,9/20/2020,400,lv,,2020,11/3/2020,general,FALSE,REP,Peter Meijer,48
IL,13,GBAO,9/17/2020,9/20/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Betsy Dirksen Londrigan,47
IL,13,GBAO,9/17/2020,9/20/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,Rodney Davis,48
MI,3,ALG Research,9/16/2020,9/20/2020,501,lv,D,2020,11/3/2020,general,FALSE,DEM,Hillary Scholten,44
